Seed,Scenario,Augmentation,Model,ActualClass,Pred_BENIGN,Pred_DoS Slowhttptest,Pred_DoS slowloris
476689606,Test2,None,XGB-100ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,None,XGB-100ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-1ep-s476689606,BENIGN,14670,147,183
476689606,Test2,SMOTENC,MLP-1ep-s476689606,DoS Slowhttptest,1212,321,117
476689606,Test2,SMOTENC,MLP-1ep-s476689606,DoS slowloris,1063,60,616
476689606,Test2,SMOTENC,LogReg-1ep-s476689606,BENIGN,13033,1009,958
476689606,Test2,SMOTENC,LogReg-1ep-s476689606,DoS Slowhttptest,218,1065,367
476689606,Test2,SMOTENC,LogReg-1ep-s476689606,DoS slowloris,736,49,954
476689606,Test2,SMOTENC,RF-1ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-1ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-1ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-1ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-1ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-1ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-2ep-s476689606,BENIGN,14279,244,477
476689606,Test2,SMOTENC,MLP-2ep-s476689606,DoS Slowhttptest,285,1349,16
476689606,Test2,SMOTENC,MLP-2ep-s476689606,DoS slowloris,704,313,722
476689606,Test2,SMOTENC,LogReg-2ep-s476689606,BENIGN,12732,1184,1084
476689606,Test2,SMOTENC,LogReg-2ep-s476689606,DoS Slowhttptest,145,1371,134
476689606,Test2,SMOTENC,LogReg-2ep-s476689606,DoS slowloris,103,94,1542
476689606,Test2,SMOTENC,RF-2ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-2ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-2ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-2ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-2ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-2ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-3ep-s476689606,BENIGN,14720,148,132
476689606,Test2,SMOTENC,MLP-3ep-s476689606,DoS Slowhttptest,329,1273,48
476689606,Test2,SMOTENC,MLP-3ep-s476689606,DoS slowloris,1062,122,555
476689606,Test2,SMOTENC,LogReg-3ep-s476689606,BENIGN,12430,845,1725
476689606,Test2,SMOTENC,LogReg-3ep-s476689606,DoS Slowhttptest,133,1368,149
476689606,Test2,SMOTENC,LogReg-3ep-s476689606,DoS slowloris,39,118,1582
476689606,Test2,SMOTENC,RF-3ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-3ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-3ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-3ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-3ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-3ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-5ep-s476689606,BENIGN,14759,104,137
476689606,Test2,SMOTENC,MLP-5ep-s476689606,DoS Slowhttptest,295,1229,126
476689606,Test2,SMOTENC,MLP-5ep-s476689606,DoS slowloris,613,45,1081
476689606,Test2,SMOTENC,LogReg-5ep-s476689606,BENIGN,12104,584,2312
476689606,Test2,SMOTENC,LogReg-5ep-s476689606,DoS Slowhttptest,6,1447,197
476689606,Test2,SMOTENC,LogReg-5ep-s476689606,DoS slowloris,6,106,1627
476689606,Test2,SMOTENC,RF-5ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-5ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-5ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-5ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-5ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-5ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-10ep-s476689606,BENIGN,14800,113,87
476689606,Test2,SMOTENC,MLP-10ep-s476689606,DoS Slowhttptest,193,1232,225
476689606,Test2,SMOTENC,MLP-10ep-s476689606,DoS slowloris,575,79,1085
476689606,Test2,SMOTENC,LogReg-10ep-s476689606,BENIGN,14028,222,750
476689606,Test2,SMOTENC,LogReg-10ep-s476689606,DoS Slowhttptest,60,1478,112
476689606,Test2,SMOTENC,LogReg-10ep-s476689606,DoS slowloris,43,151,1545
476689606,Test2,SMOTENC,RF-10ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-10ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-10ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-10ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-10ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-10ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-15ep-s476689606,BENIGN,14422,155,423
476689606,Test2,SMOTENC,MLP-15ep-s476689606,DoS Slowhttptest,77,1548,25
476689606,Test2,SMOTENC,MLP-15ep-s476689606,DoS slowloris,40,158,1541
476689606,Test2,SMOTENC,LogReg-15ep-s476689606,BENIGN,14043,348,609
476689606,Test2,SMOTENC,LogReg-15ep-s476689606,DoS Slowhttptest,29,1609,12
476689606,Test2,SMOTENC,LogReg-15ep-s476689606,DoS slowloris,42,61,1636
476689606,Test2,SMOTENC,RF-15ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-15ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-15ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-15ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-15ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-15ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-20ep-s476689606,BENIGN,14439,263,298
476689606,Test2,SMOTENC,MLP-20ep-s476689606,DoS Slowhttptest,25,1610,15
476689606,Test2,SMOTENC,MLP-20ep-s476689606,DoS slowloris,184,254,1301
476689606,Test2,SMOTENC,LogReg-20ep-s476689606,BENIGN,13980,421,599
476689606,Test2,SMOTENC,LogReg-20ep-s476689606,DoS Slowhttptest,27,1609,14
476689606,Test2,SMOTENC,LogReg-20ep-s476689606,DoS slowloris,14,68,1657
476689606,Test2,SMOTENC,RF-20ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-20ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-20ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-20ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-20ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-20ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-25ep-s476689606,BENIGN,14021,834,145
476689606,Test2,SMOTENC,MLP-25ep-s476689606,DoS Slowhttptest,5,1543,102
476689606,Test2,SMOTENC,MLP-25ep-s476689606,DoS slowloris,370,110,1259
476689606,Test2,SMOTENC,LogReg-25ep-s476689606,BENIGN,14341,242,417
476689606,Test2,SMOTENC,LogReg-25ep-s476689606,DoS Slowhttptest,33,1609,8
476689606,Test2,SMOTENC,LogReg-25ep-s476689606,DoS slowloris,41,35,1663
476689606,Test2,SMOTENC,RF-25ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-25ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-25ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-25ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-25ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-25ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-30ep-s476689606,BENIGN,14860,28,112
476689606,Test2,SMOTENC,MLP-30ep-s476689606,DoS Slowhttptest,1019,503,128
476689606,Test2,SMOTENC,MLP-30ep-s476689606,DoS slowloris,409,45,1285
476689606,Test2,SMOTENC,LogReg-30ep-s476689606,BENIGN,14313,250,437
476689606,Test2,SMOTENC,LogReg-30ep-s476689606,DoS Slowhttptest,20,1622,8
476689606,Test2,SMOTENC,LogReg-30ep-s476689606,DoS slowloris,17,36,1686
476689606,Test2,SMOTENC,RF-30ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-30ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-30ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-30ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-30ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-30ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-50ep-s476689606,BENIGN,14606,50,344
476689606,Test2,SMOTENC,MLP-50ep-s476689606,DoS Slowhttptest,128,1375,147
476689606,Test2,SMOTENC,MLP-50ep-s476689606,DoS slowloris,18,39,1682
476689606,Test2,SMOTENC,LogReg-50ep-s476689606,BENIGN,14496,235,269
476689606,Test2,SMOTENC,LogReg-50ep-s476689606,DoS Slowhttptest,10,1633,7
476689606,Test2,SMOTENC,LogReg-50ep-s476689606,DoS slowloris,9,41,1689
476689606,Test2,SMOTENC,RF-50ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-50ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-50ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-50ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-50ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-50ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,SMOTENC,MLP-100ep-s476689606,BENIGN,14786,33,181
476689606,Test2,SMOTENC,MLP-100ep-s476689606,DoS Slowhttptest,87,1430,133
476689606,Test2,SMOTENC,MLP-100ep-s476689606,DoS slowloris,107,46,1586
476689606,Test2,SMOTENC,LogReg-100ep-s476689606,BENIGN,14617,168,215
476689606,Test2,SMOTENC,LogReg-100ep-s476689606,DoS Slowhttptest,12,1632,6
476689606,Test2,SMOTENC,LogReg-100ep-s476689606,DoS slowloris,10,38,1691
476689606,Test2,SMOTENC,RF-100ep-s476689606,BENIGN,14990,10,0
476689606,Test2,SMOTENC,RF-100ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,SMOTENC,RF-100ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,SMOTENC,XGB-100ep-s476689606,BENIGN,14997,1,2
476689606,Test2,SMOTENC,XGB-100ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,SMOTENC,XGB-100ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,CVAE,MLP-1ep-s476689606,BENIGN,14321,274,405
476689606,Test2,CVAE,MLP-1ep-s476689606,DoS Slowhttptest,294,1236,120
476689606,Test2,CVAE,MLP-1ep-s476689606,DoS slowloris,739,75,925
476689606,Test2,CVAE,LogReg-1ep-s476689606,BENIGN,13170,860,970
476689606,Test2,CVAE,LogReg-1ep-s476689606,DoS Slowhttptest,247,1023,380
476689606,Test2,CVAE,LogReg-1ep-s476689606,DoS slowloris,736,25,978
476689606,Test2,CVAE,RF-1ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-1ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-1ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-1ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-1ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-1ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-2ep-s476689606,BENIGN,14306,563,131
476689606,Test2,CVAE,MLP-2ep-s476689606,DoS Slowhttptest,236,1400,14
476689606,Test2,CVAE,MLP-2ep-s476689606,DoS slowloris,1024,280,435
476689606,Test2,CVAE,LogReg-2ep-s476689606,BENIGN,13063,873,1064
476689606,Test2,CVAE,LogReg-2ep-s476689606,DoS Slowhttptest,171,1363,116
476689606,Test2,CVAE,LogReg-2ep-s476689606,DoS slowloris,104,101,1534
476689606,Test2,CVAE,RF-2ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-2ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-2ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-2ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-2ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-2ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-3ep-s476689606,BENIGN,14343,400,257
476689606,Test2,CVAE,MLP-3ep-s476689606,DoS Slowhttptest,213,1405,32
476689606,Test2,CVAE,MLP-3ep-s476689606,DoS slowloris,989,200,550
476689606,Test2,CVAE,LogReg-3ep-s476689606,BENIGN,12783,506,1711
476689606,Test2,CVAE,LogReg-3ep-s476689606,DoS Slowhttptest,138,1366,146
476689606,Test2,CVAE,LogReg-3ep-s476689606,DoS slowloris,51,107,1581
476689606,Test2,CVAE,RF-3ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-3ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-3ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-3ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-3ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-3ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-5ep-s476689606,BENIGN,12515,1907,578
476689606,Test2,CVAE,MLP-5ep-s476689606,DoS Slowhttptest,232,1321,97
476689606,Test2,CVAE,MLP-5ep-s476689606,DoS slowloris,684,165,890
476689606,Test2,CVAE,LogReg-5ep-s476689606,BENIGN,12484,505,2011
476689606,Test2,CVAE,LogReg-5ep-s476689606,DoS Slowhttptest,70,1389,191
476689606,Test2,CVAE,LogReg-5ep-s476689606,DoS slowloris,34,81,1624
476689606,Test2,CVAE,RF-5ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-5ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-5ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-5ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-5ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-5ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-10ep-s476689606,BENIGN,14490,117,393
476689606,Test2,CVAE,MLP-10ep-s476689606,DoS Slowhttptest,249,1296,105
476689606,Test2,CVAE,MLP-10ep-s476689606,DoS slowloris,257,50,1432
476689606,Test2,CVAE,LogReg-10ep-s476689606,BENIGN,13680,325,995
476689606,Test2,CVAE,LogReg-10ep-s476689606,DoS Slowhttptest,60,1468,122
476689606,Test2,CVAE,LogReg-10ep-s476689606,DoS slowloris,42,76,1621
476689606,Test2,CVAE,RF-10ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-10ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-10ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-10ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-10ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-10ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-15ep-s476689606,BENIGN,14172,466,362
476689606,Test2,CVAE,MLP-15ep-s476689606,DoS Slowhttptest,14,1599,37
476689606,Test2,CVAE,MLP-15ep-s476689606,DoS slowloris,45,142,1552
476689606,Test2,CVAE,LogReg-15ep-s476689606,BENIGN,13951,216,833
476689606,Test2,CVAE,LogReg-15ep-s476689606,DoS Slowhttptest,67,1460,123
476689606,Test2,CVAE,LogReg-15ep-s476689606,DoS slowloris,43,81,1615
476689606,Test2,CVAE,RF-15ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-15ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-15ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-15ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-15ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-15ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-20ep-s476689606,BENIGN,14488,301,211
476689606,Test2,CVAE,MLP-20ep-s476689606,DoS Slowhttptest,8,1616,26
476689606,Test2,CVAE,MLP-20ep-s476689606,DoS slowloris,75,635,1029
476689606,Test2,CVAE,LogReg-20ep-s476689606,BENIGN,14024,191,785
476689606,Test2,CVAE,LogReg-20ep-s476689606,DoS Slowhttptest,63,1474,113
476689606,Test2,CVAE,LogReg-20ep-s476689606,DoS slowloris,45,51,1643
476689606,Test2,CVAE,RF-20ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-20ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-20ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-20ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-20ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-20ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-25ep-s476689606,BENIGN,14483,90,427
476689606,Test2,CVAE,MLP-25ep-s476689606,DoS Slowhttptest,137,1409,104
476689606,Test2,CVAE,MLP-25ep-s476689606,DoS slowloris,44,69,1626
476689606,Test2,CVAE,LogReg-25ep-s476689606,BENIGN,14226,153,621
476689606,Test2,CVAE,LogReg-25ep-s476689606,DoS Slowhttptest,65,1488,97
476689606,Test2,CVAE,LogReg-25ep-s476689606,DoS slowloris,44,36,1659
476689606,Test2,CVAE,RF-25ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-25ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-25ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-25ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-25ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-25ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-30ep-s476689606,BENIGN,14694,86,220
476689606,Test2,CVAE,MLP-30ep-s476689606,DoS Slowhttptest,139,1485,26
476689606,Test2,CVAE,MLP-30ep-s476689606,DoS slowloris,506,128,1105
476689606,Test2,CVAE,LogReg-30ep-s476689606,BENIGN,14176,191,633
476689606,Test2,CVAE,LogReg-30ep-s476689606,DoS Slowhttptest,63,1492,95
476689606,Test2,CVAE,LogReg-30ep-s476689606,DoS slowloris,42,42,1655
476689606,Test2,CVAE,RF-30ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-30ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-30ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-30ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-30ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-30ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-50ep-s476689606,BENIGN,14456,118,426
476689606,Test2,CVAE,MLP-50ep-s476689606,DoS Slowhttptest,123,1406,121
476689606,Test2,CVAE,MLP-50ep-s476689606,DoS slowloris,19,77,1643
476689606,Test2,CVAE,LogReg-50ep-s476689606,BENIGN,14507,160,333
476689606,Test2,CVAE,LogReg-50ep-s476689606,DoS Slowhttptest,29,1514,107
476689606,Test2,CVAE,LogReg-50ep-s476689606,DoS slowloris,41,31,1667
476689606,Test2,CVAE,RF-50ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-50ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-50ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-50ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-50ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-50ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,CVAE,MLP-100ep-s476689606,BENIGN,14456,118,426
476689606,Test2,CVAE,MLP-100ep-s476689606,DoS Slowhttptest,123,1406,121
476689606,Test2,CVAE,MLP-100ep-s476689606,DoS slowloris,19,77,1643
476689606,Test2,CVAE,LogReg-100ep-s476689606,BENIGN,14458,131,411
476689606,Test2,CVAE,LogReg-100ep-s476689606,DoS Slowhttptest,24,1533,93
476689606,Test2,CVAE,LogReg-100ep-s476689606,DoS slowloris,16,51,1672
476689606,Test2,CVAE,RF-100ep-s476689606,BENIGN,14991,9,0
476689606,Test2,CVAE,RF-100ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,CVAE,RF-100ep-s476689606,DoS slowloris,8,6,1725
476689606,Test2,CVAE,XGB-100ep-s476689606,BENIGN,14995,4,1
476689606,Test2,CVAE,XGB-100ep-s476689606,DoS Slowhttptest,0,1643,7
476689606,Test2,CVAE,XGB-100ep-s476689606,DoS slowloris,7,3,1729
476689606,Test2,GAN,MLP-1ep-s476689606,BENIGN,14668,134,198
476689606,Test2,GAN,MLP-1ep-s476689606,DoS Slowhttptest,380,1151,119
476689606,Test2,GAN,MLP-1ep-s476689606,DoS slowloris,1064,55,620
476689606,Test2,GAN,LogReg-1ep-s476689606,BENIGN,13033,1011,956
476689606,Test2,GAN,LogReg-1ep-s476689606,DoS Slowhttptest,218,1065,367
476689606,Test2,GAN,LogReg-1ep-s476689606,DoS slowloris,736,49,954
476689606,Test2,GAN,RF-1ep-s476689606,BENIGN,14994,6,0
476689606,Test2,GAN,RF-1ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,GAN,RF-1ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,GAN,XGB-1ep-s476689606,BENIGN,14998,1,1
476689606,Test2,GAN,XGB-1ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,GAN,XGB-1ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,GAN,MLP-2ep-s476689606,BENIGN,13433,1032,535
476689606,Test2,GAN,MLP-2ep-s476689606,DoS Slowhttptest,154,1370,126
476689606,Test2,GAN,MLP-2ep-s476689606,DoS slowloris,677,103,959
476689606,Test2,GAN,LogReg-2ep-s476689606,BENIGN,12733,1183,1084
476689606,Test2,GAN,LogReg-2ep-s476689606,DoS Slowhttptest,145,1371,134
476689606,Test2,GAN,LogReg-2ep-s476689606,DoS slowloris,103,94,1542
476689606,Test2,GAN,RF-2ep-s476689606,BENIGN,14994,6,0
476689606,Test2,GAN,RF-2ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,GAN,RF-2ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,GAN,XGB-2ep-s476689606,BENIGN,14998,1,1
476689606,Test2,GAN,XGB-2ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,GAN,XGB-2ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,GAN,MLP-3ep-s476689606,BENIGN,14179,447,374
476689606,Test2,GAN,MLP-3ep-s476689606,DoS Slowhttptest,75,1528,47
476689606,Test2,GAN,MLP-3ep-s476689606,DoS slowloris,689,159,891
476689606,Test2,GAN,LogReg-3ep-s476689606,BENIGN,12427,842,1731
476689606,Test2,GAN,LogReg-3ep-s476689606,DoS Slowhttptest,133,1368,149
476689606,Test2,GAN,LogReg-3ep-s476689606,DoS slowloris,38,118,1583
476689606,Test2,GAN,RF-3ep-s476689606,BENIGN,14994,6,0
476689606,Test2,GAN,RF-3ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,GAN,RF-3ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,GAN,XGB-3ep-s476689606,BENIGN,14998,1,1
476689606,Test2,GAN,XGB-3ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,GAN,XGB-3ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,GAN,MLP-5ep-s476689606,BENIGN,14524,212,264
476689606,Test2,GAN,MLP-5ep-s476689606,DoS Slowhttptest,174,1476,0
476689606,Test2,GAN,MLP-5ep-s476689606,DoS slowloris,745,565,429
476689606,Test2,GAN,LogReg-5ep-s476689606,BENIGN,12085,582,2333
476689606,Test2,GAN,LogReg-5ep-s476689606,DoS Slowhttptest,6,1447,197
476689606,Test2,GAN,LogReg-5ep-s476689606,DoS slowloris,6,105,1628
476689606,Test2,GAN,RF-5ep-s476689606,BENIGN,14994,6,0
476689606,Test2,GAN,RF-5ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,GAN,RF-5ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,GAN,XGB-5ep-s476689606,BENIGN,14998,1,1
476689606,Test2,GAN,XGB-5ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,GAN,XGB-5ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,GAN,MLP-10ep-s476689606,BENIGN,14619,133,248
476689606,Test2,GAN,MLP-10ep-s476689606,DoS Slowhttptest,282,1343,25
476689606,Test2,GAN,MLP-10ep-s476689606,DoS slowloris,303,120,1316
476689606,Test2,GAN,LogReg-10ep-s476689606,BENIGN,14026,217,757
476689606,Test2,GAN,LogReg-10ep-s476689606,DoS Slowhttptest,60,1478,112
476689606,Test2,GAN,LogReg-10ep-s476689606,DoS slowloris,43,151,1545
476689606,Test2,GAN,RF-10ep-s476689606,BENIGN,14994,6,0
476689606,Test2,GAN,RF-10ep-s476689606,DoS Slowhttptest,2,1643,5
476689606,Test2,GAN,RF-10ep-s476689606,DoS slowloris,8,4,1727
476689606,Test2,GAN,XGB-10ep-s476689606,BENIGN,14998,1,1
476689606,Test2,GAN,XGB-10ep-s476689606,DoS Slowhttptest,1,1642,7
476689606,Test2,GAN,XGB-10ep-s476689606,DoS slowloris,7,4,1728
476689606,Test2,GAN,MLP-15ep-s476689606,BENIGN,14658,136,206
476689606,Test2,GAN,MLP-15ep-s476689606,DoS Slowhttptest,143,1482,25
476689606,Test2,GAN,MLP-15ep-s476689606,DoS slowloris,227,163,1349
476689606,Test2,GAN,LogReg-15ep-s476689606,BENIGN,14041,348,611
476689606,Test2,GAN,LogReg-15ep-s476689606,DoS Slowhttptest,32,1606,12
476689606,Test2,GAN,LogReg-15ep-s476689606,DoS slowloris,42,61,1636
